CustomerId,Recency,Frequency,Monetary,is_high_risk
CustomerId_1979,83,181,318832.0,1
CustomerId_1980,1,2,100500.0,0
CustomerId_1981,43,8,5235.0,1
CustomerId_1983,61,13,36000.0,1
CustomerId_1984,34,1,540000.0,0
CustomerId_1985,1,73,222612.0,0
CustomerId_1986,37,2,1500.0,1
CustomerId_1987,1,425,2403233.4,0
CustomerId_1988,19,24,1934895.0,0
CustomerId_1990,33,6,42000.0,0
CustomerId_1991,12,4,22000.0,0
CustomerId_1994,21,9,5205.0,0
CustomerId_1995,11,278,1023889.36,0
CustomerId_1996,15,16,58118.0,0
CustomerId_1997,86,5,3340.0,1
CustomerId_1998,13,3,20000.0,0
CustomerId_1999,25,2,101500.0,0
CustomerId_2,84,1,10000.0,1
CustomerId_2001,82,14,12230.0,1
CustomerId_2002,11,2,5500.0,0
CustomerId_2003,12,15,97426.0,0
CustomerId_2004,72,2,1500.0,1
CustomerId_2006,55,75,736170.0,1
CustomerId_2007,87,1,500.0,1
CustomerId_2008,83,1,500.0,1
CustomerId_2009,13,15,97000.0,0
CustomerId_2012,47,17,65500.0,1
CustomerId_2013,6,146,653884.0,0
CustomerId_2014,33,6,42000.0,0
CustomerId_2015,5,10,62000.0,0
CustomerId_2016,55,15,17422.0,1
CustomerId_2017,22,85,127035.0,0
CustomerId_2018,2,9,62000.0,0
CustomerId_2019,85,1,2000.0,1
CustomerId_2020,12,5,27000.0,0
CustomerId_2022,84,4,1575.0,1
CustomerId_2025,33,6,41000.0,0
CustomerId_2029,4,1,1000.0,0
CustomerId_2030,19,1,2000.0,0
CustomerId_2032,3,67,361000.0,0
CustomerId_2033,8,76,138790.0,0
CustomerId_2034,19,15,76000.0,0
CustomerId_2035,10,10,24320.0,0
CustomerId_2036,87,1,50000.0,1
CustomerId_2039,57,1,500.0,1
CustomerId_2040,2,1,150000.0,0
CustomerId_2041,10,7,31520.0,0
CustomerId_2042,1,20,160000.0,0
CustomerId_2046,51,1,5000.0,1
CustomerId_2048,18,1,1000.0,0
CustomerId_2049,66,1,1000.0,1
CustomerId_2051,5,61,450600.0,0
CustomerId_2052,3,197,314976.0,0
CustomerId_2053,16,1,1000.0,0
CustomerId_2054,14,8,7120.0,0
CustomerId_2055,30,12,37410.0,0
CustomerId_2056,39,20,46425.0,1
CustomerId_2057,54,6,41000.0,1
CustomerId_2059,44,1,1100.0,1
CustomerId_2061,12,14,62000.0,0
CustomerId_2062,5,17,85395.0,0
CustomerId_2063,13,24,152000.0,0
CustomerId_2064,18,40,83705.0,0
CustomerId_2065,30,7,7100.0,0
CustomerId_2067,1,1,2000.0,0
CustomerId_2068,1,119,457662.0,0
CustomerId_2069,2,50,250405.0,0
CustomerId_2071,13,1,10000.0,0
CustomerId_2072,1,34,253000.0,0
CustomerId_2073,40,1,1000.0,1
CustomerId_2074,54,6,41000.0,1
CustomerId_2075,18,7,15140.0,0
CustomerId_2076,79,1,1500.0,1
CustomerId_2078,24,8,63270.0,0
CustomerId_2081,52,1,4000.0,1
CustomerId_2083,29,1,1000.0,0
CustomerId_2085,71,1,5000.0,1
CustomerId_2086,8,3,52520.0,0
CustomerId_2089,86,6,10080.0,1
CustomerId_2093,6,25,244000.0,0
CustomerId_2094,3,156,570255.4,0
CustomerId_2095,3,1,10000.0,0
CustomerId_2097,33,3,110000.0,0
CustomerId_2098,75,1,10000.0,1
CustomerId_2099,89,5,30400.0,1
CustomerId_2101,80,1,500.0,1
CustomerId_2102,54,7,61000.0,1
CustomerId_2103,54,6,41000.0,1
CustomerId_2104,68,6,41000.0,1
CustomerId_2105,20,1,1000.0,0
CustomerId_2106,1,14,112000.0,0
CustomerId_2107,12,7,51000.0,0
CustomerId_2108,33,2,40500.0,0
CustomerId_2109,38,3,3000.0,1
CustomerId_2110,91,1,1000.0,1
CustomerId_2111,1,111,364568.0,0
CustomerId_2115,27,1,2000.0,0
CustomerId_2116,85,1,2000.0,1
CustomerId_2117,1,14,102000.0,0
CustomerId_2120,19,5,32000.0,0
CustomerId_2122,9,1,500.0,0
CustomerId_2123,39,4,4500.0,1
CustomerId_2126,1,18,12800.0,0
CustomerId_2127,1,9,21350.0,0
CustomerId_2130,12,29,109452.0,0
CustomerId_2133,36,9,71400.0,0
CustomerId_2134,33,17,112000.0,0
CustomerId_2135,4,82,222385.96,0
CustomerId_2136,61,2,1050.0,1
CustomerId_2137,6,40,236000.0,0
CustomerId_2138,5,14,112000.0,0
CustomerId_2139,54,1,1000.0,1
CustomerId_2140,1,13,102000.0,0
CustomerId_2141,64,1,10000.0,1
CustomerId_2142,34,28,216700.0,0
CustomerId_2143,55,1,500000.0,1
CustomerId_2144,55,4,23000.0,1
CustomerId_2145,1,19,142000.0,0
CustomerId_2147,2,1,10000.0,0
CustomerId_2148,33,3,35000.0,0
CustomerId_2149,12,9,62000.0,0
CustomerId_2150,19,25,26663.0,0
CustomerId_2151,51,1,6000.0,1
CustomerId_2152,29,3,2050.0,0
CustomerId_2153,33,1,500.0,0
CustomerId_2154,2,127,464878.0,0
CustomerId_2155,75,5,31000.0,1
CustomerId_2156,59,8,4140.0,1
CustomerId_2157,42,1,1000.0,1
CustomerId_2158,86,3,225000.0,1
CustomerId_2159,36,3,4000.0,0
CustomerId_2165,56,3,6250.0,1
CustomerId_2166,42,1,50000.0,1
CustomerId_2167,26,10,62000.0,0
CustomerId_2169,1,4,127000.0,0
CustomerId_2170,15,2,4000.0,0
CustomerId_2171,2,17,123000.0,0
CustomerId_2172,2,9,11160.0,0
CustomerId_2173,5,7,51000.0,0
CustomerId_2175,20,6,32000.0,0
CustomerId_2176,29,3,12220.0,0
CustomerId_2178,17,25,374027.0,0
CustomerId_2179,85,2,1000.0,1
CustomerId_2181,76,1,1000.0,1
CustomerId_2183,75,7,31000.0,1
CustomerId_2184,59,6,23662.0,1
CustomerId_2186,1,94,222115.3,0
CustomerId_2187,4,37,46510.0,0
CustomerId_2188,78,8,6075.0,1
CustomerId_2190,36,1,1000.0,0
CustomerId_2191,64,3,42000.0,1
CustomerId_2192,12,4,22000.0,0
CustomerId_2198,66,1,100000.0,1
CustomerId_2204,9,7,218474.0,0
CustomerId_2205,19,8,119050.0,0
CustomerId_2206,54,6,41000.0,1
CustomerId_2207,82,1,5000.0,1
CustomerId_2211,54,9,101000.0,1
CustomerId_2212,5,22,125850.0,0
CustomerId_2213,1,47,302179.2,0
CustomerId_2214,1,147,2018067.0,0
CustomerId_2215,42,2,120000.0,1
CustomerId_2216,2,236,2227820.0,0
CustomerId_2217,1,13,100000.0,0
CustomerId_2218,4,1,2000.0,0
CustomerId_2219,75,5,22250.0,1
CustomerId_2221,3,68,670930.0,0
CustomerId_2223,33,5,40000.0,0
CustomerId_2224,89,9,51600.0,1
CustomerId_2226,14,1,10000.0,0
CustomerId_2227,35,1,1000.0,0
CustomerId_2230,1,32,260000.0,0
CustomerId_2231,5,5,32000.0,0
CustomerId_2232,47,6,41000.0,1
CustomerId_2233,2,148,262110.0,0
CustomerId_2239,47,5,31000.0,1
CustomerId_2243,47,7,51000.0,1
CustomerId_2244,4,1,1000.0,0
CustomerId_2245,87,1,10000.0,1
CustomerId_2246,66,21,20820.0,1
CustomerId_2247,80,20,14358.0,1
CustomerId_2250,12,8,62000.0,0
CustomerId_2253,55,17,36000.0,1
CustomerId_2254,86,1,2000.0,1
CustomerId_2256,57,2,2000.0,1
CustomerId_2258,55,6,41000.0,1
CustomerId_2260,1,22,180000.0,0
CustomerId_2261,20,2,4000.0,0
CustomerId_2262,41,11,91000.0,1
CustomerId_2263,8,6,9485.0,0
CustomerId_2265,74,9,30000.0,1
CustomerId_2266,2,77,23779644.5,0
CustomerId_2267,43,16,143041.0,1
CustomerId_2268,34,2,525.0,0
CustomerId_2269,54,6,41000.0,1
CustomerId_2272,75,8,27000.0,1
CustomerId_2273,8,17,173658.0,0
CustomerId_2275,72,1,1000.0,1
CustomerId_2276,4,73,50330.0,0
CustomerId_2277,12,5,32000.0,0
CustomerId_2279,33,7,62000.0,0
CustomerId_2280,62,1,1000.0,1
CustomerId_2281,1,7,4050.0,0
CustomerId_2282,10,7,14800.0,0
CustomerId_2283,31,1,1000.0,0
CustomerId_2284,8,25,15935.0,0
CustomerId_2286,80,1,500.0,1
CustomerId_2287,54,11,118725.0,1
CustomerId_2288,1,70,505300.0,0
CustomerId_2289,1,21,102000.0,0
CustomerId_2290,90,5,30400.0,1
CustomerId_2291,75,4,2520.0,1
CustomerId_2292,45,3,3058000.0,1
CustomerId_2294,67,15,26480.0,1
CustomerId_2295,27,4,6100.0,0
CustomerId_2296,1,4,2000.0,0
CustomerId_2297,5,19,24000.0,0
CustomerId_2298,81,21,136908.0,1
CustomerId_2299,30,7,33000.0,0
CustomerId_2300,53,2,1025.0,1
CustomerId_2301,26,236,789792.9,0
CustomerId_2302,5,6,42000.0,0
CustomerId_2303,1,11,13126000.0,0
CustomerId_2305,12,3,16000.0,0
CustomerId_2306,3,61,206380.0,0
CustomerId_2307,6,4,2000.0,0
CustomerId_2308,2,144,166305.0,0
CustomerId_2309,30,1,10000.0,0
CustomerId_2310,20,9,62000.0,0
CustomerId_2311,51,13,8640.0,1
CustomerId_2313,5,7,52000.0,0
CustomerId_2315,5,25,152000.0,0
CustomerId_2317,90,1,1000.0,1
CustomerId_2321,23,26,46665.0,0
CustomerId_2322,4,5,22400.0,0
CustomerId_2323,16,14,33797.0,0
CustomerId_2324,64,162,568722.0,1
CustomerId_2325,16,11,730000.0,0
CustomerId_2326,16,9,20075.0,0
CustomerId_2327,47,4,21000.0,1
CustomerId_2328,6,5,32000.0,0
CustomerId_2329,5,31,349979.0,0
CustomerId_2330,20,5,32000.0,0
CustomerId_2332,36,15,53404.0,0
CustomerId_2333,38,1,1000.0,1
CustomerId_2334,47,4,21000.0,1
CustomerId_2335,61,1,5000.0,1
CustomerId_2336,55,4,21000.0,1
CustomerId_2338,5,7,52000.0,0
CustomerId_2340,26,6,4510.0,0
CustomerId_2341,66,5,17500.0,1
CustomerId_2342,26,1,500.0,0
CustomerId_2343,1,64,133512.0,0
CustomerId_2344,60,3,86000.0,1
CustomerId_2345,47,6,41000.0,1
CustomerId_2346,74,2,11750.0,1
CustomerId_2347,23,1,20000.0,0
CustomerId_2348,19,37,98480.0,0
CustomerId_2349,33,484,1152764.5,0
CustomerId_2352,6,6,32000.0,0
CustomerId_2353,9,55,6290822.0,0
CustomerId_2356,42,1,5000.0,1
CustomerId_2357,89,1,2000.0,1
CustomerId_2359,6,3,110000.0,0
CustomerId_2360,56,25,48740.0,1
CustomerId_2361,29,1,1000.0,0
CustomerId_2362,53,4,3050.0,1
CustomerId_2363,5,27,232800.0,0
CustomerId_2365,27,1,500.0,0
CustomerId_2366,69,6,1100000.0,1
CustomerId_2368,6,9,62000.0,0
CustomerId_2369,37,5,5700.0,1
CustomerId_2371,68,8,61000.0,1
CustomerId_2372,19,1,5000.0,0
CustomerId_2373,19,11,165800.0,0
CustomerId_2374,1,6,3550.0,0
CustomerId_2375,14,3,22000.0,0
CustomerId_2376,87,1,500.0,1
CustomerId_2381,66,11,8610.0,1
CustomerId_2384,2,8,31750.0,0
CustomerId_2386,45,3,2122.0,1
CustomerId_2388,84,2,105000.0,1
CustomerId_2389,53,1,1000.0,1
CustomerId_2391,5,5,32000.0,0
CustomerId_2393,34,21,220800.0,0
CustomerId_2396,43,2,3250.0,1
CustomerId_2397,72,1,500.0,1
CustomerId_2398,75,1,50000.0,1
CustomerId_2400,47,8,76000.0,1
CustomerId_2401,6,14,108650.0,0
CustomerId_2402,33,19,20380.0,0
CustomerId_2403,1,21,153000.0,0
CustomerId_2404,75,5,8020.0,1
CustomerId_2405,7,1,2000.0,0
CustomerId_2406,9,22,21375.0,0
CustomerId_2407,68,6,5070.0,1
CustomerId_2408,47,7,71000.0,1
CustomerId_2409,42,1,1000.0,1
CustomerId_2414,6,34,330410.0,0
CustomerId_2415,26,1,5000.0,0
CustomerId_2416,45,57,131476.0,1
CustomerId_2417,3,124,1332954.8,0
CustomerId_2419,33,14,142000.0,0
CustomerId_2420,86,18,7100.0,1
CustomerId_2422,6,13,8401.0,0
CustomerId_2423,13,3,34020.0,0
CustomerId_2424,8,39,53880.0,0
CustomerId_2425,5,35,251200.0,0
CustomerId_2426,65,6,4425.0,1
CustomerId_2427,2,67,586200.0,0
CustomerId_2428,4,2,1000.0,0
CustomerId_2431,13,5,32000.0,0
CustomerId_2432,50,2,53000.0,1
CustomerId_2433,5,30,312000.0,0
CustomerId_2434,1,6,20100.0,0
CustomerId_2435,1,12,92000.0,0
CustomerId_2436,57,1,2500.0,1
CustomerId_2437,54,18,123400.0,1
CustomerId_2438,47,9,71000.0,1
CustomerId_2440,5,9,45050.0,0
CustomerId_2441,1,31,30265.0,0
CustomerId_2443,62,4,3050.0,1
CustomerId_2444,36,1,1000.0,0
CustomerId_2445,25,55,17746182.0,0
CustomerId_2446,76,62,213577.0,1
CustomerId_2447,86,9,13400.0,1
CustomerId_2451,83,1,1000.0,1
CustomerId_2454,36,15,12280.0,0
CustomerId_2455,63,2,51000.0,1
CustomerId_2456,29,1,12000.0,0
CustomerId_2457,6,22,55983.0,0
CustomerId_2458,71,1,500.0,1
CustomerId_2459,24,399,863349.0,0
CustomerId_2461,52,7,5550.0,1
CustomerId_2462,6,5,32000.0,0
CustomerId_2463,85,7,7300.0,1
CustomerId_2465,54,1,1000.0,1
CustomerId_2468,71,2,1800.0,1
CustomerId_2469,6,28,182000.0,0
CustomerId_2470,37,2,20500.0,1
CustomerId_2471,2,2,1500.0,0
CustomerId_2474,6,11,62000.0,0
CustomerId_2477,41,310,665157.5,0
CustomerId_2480,16,1,10000.0,0
CustomerId_2481,5,6,32000.0,0
CustomerId_2482,36,10,8235.0,0
CustomerId_2485,19,1,5000.0,0
CustomerId_2488,1,2,80000.0,0
CustomerId_2489,4,1,10000.0,0
CustomerId_2490,32,1,5000.0,0
CustomerId_2491,5,85,442462.0,0
CustomerId_2492,47,6,41000.0,1
CustomerId_2493,6,1,1000.0,0
CustomerId_2494,25,3,6100.0,0
CustomerId_2495,47,6,5050.0,1
CustomerId_2496,36,2,30000.0,0
CustomerId_2497,62,2,280500.0,1
CustomerId_2498,6,6,19150.0,0
CustomerId_2501,13,8,151000.0,0
CustomerId_2503,46,1,1500.0,1
CustomerId_2504,20,6,32000.0,0
CustomerId_2505,27,4,8000.0,0
CustomerId_2506,12,9,62000.0,0
CustomerId_2508,13,14,92000.0,0
CustomerId_2512,87,1,1000.0,1
CustomerId_2513,47,6,41000.0,1
CustomerId_2514,21,16,11050.0,0
CustomerId_2515,14,12,15730.0,0
CustomerId_2519,12,30,37285.0,0
CustomerId_2520,14,14,27050.0,0
CustomerId_2522,57,1,1000.0,1
CustomerId_2523,83,5,5020.0,1
CustomerId_2525,59,1,20000.0,1
CustomerId_2526,27,1,1000.0,0
CustomerId_2527,38,5,4020.0,1
CustomerId_2528,19,610,1856961.7,0
CustomerId_2529,19,63,199000.0,0
CustomerId_2530,61,12,36000.0,1
CustomerId_2531,3,133,217794.25,0
CustomerId_2532,1,1,10000.0,0
CustomerId_2534,75,1,1000.0,1
CustomerId_2535,59,14,216100.0,1
CustomerId_2536,33,1,500.0,0
CustomerId_2537,12,15,106474.0,0
CustomerId_2538,55,4,21000.0,1
CustomerId_2539,5,8,52000.0,0
CustomerId_2541,1,1,1000.0,0
CustomerId_2543,55,4,21000.0,1
CustomerId_2544,27,139,188035.0,0
CustomerId_2545,11,9,8200.0,0
CustomerId_2546,1,109,160660.0,0
CustomerId_2548,47,34,51851.0,1
CustomerId_2549,12,7,37000.0,0
CustomerId_2550,20,12,72000.0,0
CustomerId_2552,85,7,11496.0,1
CustomerId_2554,56,5,108550.0,1
CustomerId_2555,82,3,42500.0,1
CustomerId_2556,88,1,50000.0,1
CustomerId_2557,14,2,1500.0,0
CustomerId_2558,67,1,500.0,1
CustomerId_2559,36,1,1000.0,0
CustomerId_2560,5,5,32000.0,0
CustomerId_2561,2,1,40000.0,0
CustomerId_2562,1,21,202950.0,0
CustomerId_2564,5,35,246000.0,0
CustomerId_2565,1,4,4050.0,0
CustomerId_2569,58,10,7905.0,1
CustomerId_2570,55,1,500.0,1
CustomerId_2571,17,12,14310.0,0
CustomerId_2572,5,2,20000.0,0
CustomerId_2574,8,58,125481.5,0
CustomerId_2576,55,1,5000.0,1
CustomerId_2577,83,7,130000.0,1
CustomerId_2579,26,1,1000.0,0
CustomerId_2580,62,9,26997.54,1
CustomerId_2582,61,6,60000.0,1
CustomerId_2584,21,4,144632.0,0
CustomerId_2587,1,2,31000.0,0
CustomerId_2588,55,175,442597.0,1
CustomerId_2589,69,17,133400.0,1
CustomerId_2591,41,1,10000.0,1
CustomerId_2592,6,6,60000.0,0
CustomerId_2594,35,3,1055000.0,0
CustomerId_2595,50,79,156181.0,1
CustomerId_2596,68,4,2425.0,1
CustomerId_2597,16,3,5200.0,0
CustomerId_2598,86,17,23330.0,1
CustomerId_2599,33,6,42000.0,0
CustomerId_2600,32,1,1000.0,0
CustomerId_2601,24,12,24170.0,0
CustomerId_2602,78,13,8700.0,1
CustomerId_2603,5,14,121400.0,0
CustomerId_2604,20,73,280326.0,0
CustomerId_2605,12,11,82000.0,0
CustomerId_2607,1,153,151200.0,0
CustomerId_2609,40,52,133170.0,1
CustomerId_2610,5,3,2050.0,0
CustomerId_2612,3,532,738764.55,0
CustomerId_2613,49,1,500.0,1
CustomerId_2614,34,7,52000.0,0
CustomerId_2615,35,13,31570.0,0
CustomerId_2616,3,5,4120.0,0
CustomerId_2617,12,10,82000.0,0
CustomerId_2618,54,6,41000.0,1
CustomerId_2619,27,1,500.0,0
CustomerId_2621,72,1,2000.0,1
CustomerId_2623,46,15,52052.0,1
CustomerId_2625,83,1,1000.0,1
CustomerId_2626,91,1,2000.0,1
CustomerId_2627,5,5,32000.0,0
CustomerId_2628,84,1,10000.0,1
CustomerId_2630,59,5,171000.0,1
CustomerId_2631,19,1,1000.0,0
CustomerId_2632,30,30,33435.0,0
CustomerId_2633,62,8,21380.0,1
CustomerId_2634,31,4,14500.0,0
CustomerId_2635,2,1,50.0,0
CustomerId_2636,23,1,82000.0,0
CustomerId_2637,55,7,61000.0,1
CustomerId_2638,5,5,32000.0,0
CustomerId_2639,17,6,8105.0,0
CustomerId_2641,4,9,58369.8,0
CustomerId_2642,24,21,12209.5,0
CustomerId_2643,6,151,703653.15,0
CustomerId_2644,1,10,4040.0,0
CustomerId_2645,89,2,1575.0,1
CustomerId_2647,27,57,51226.0,0
CustomerId_2648,24,3,1510.0,0
CustomerId_2649,1,359,1493998.0,0
CustomerId_2651,15,44,70325.0,0
CustomerId_2652,65,2,2000.0,1
CustomerId_2653,35,6,52000.0,0
CustomerId_2654,71,11,8190.0,1
CustomerId_2655,6,1,1000.0,0
CustomerId_2656,21,5,320525.0,0
CustomerId_2659,11,61,116310.0,0
CustomerId_2662,2,115,1418983.68,0
CustomerId_2663,6,7,7025.0,0
CustomerId_2664,1,9,62000.0,0
CustomerId_2665,57,21,74200.0,1
CustomerId_2666,37,1,2500.0,1
CustomerId_2667,62,3,86000.0,1
CustomerId_2668,86,4,4530.0,1
CustomerId_2669,80,3,1010.0,1
CustomerId_2670,2,9,62000.0,0
CustomerId_2671,4,5,8589.0,0
CustomerId_2672,1,26,198032.75,0
CustomerId_2674,33,3,100500.0,0
CustomerId_2675,2,51,21085.0,0
CustomerId_2676,1,22,31300.0,0
CustomerId_2677,12,10,62000.0,0
CustomerId_2678,3,6,22000.0,0
CustomerId_2679,12,10,72000.0,0
CustomerId_2681,23,6,55000.0,0
CustomerId_2682,40,12,52000.0,1
CustomerId_2683,4,75,846614.0,0
CustomerId_2684,44,1,1000.0,1
CustomerId_2685,61,14,121400.0,1
CustomerId_2686,6,4,3020.0,0
CustomerId_2687,19,5,32000.0,0
CustomerId_2689,6,23,167000.0,0
CustomerId_2690,61,1,1000.0,1
CustomerId_2691,3,5,12100.0,0
CustomerId_2693,6,7,7080.0,0
CustomerId_2694,36,1,1000.0,0
CustomerId_2696,1,265,226961.0,0
CustomerId_2697,1,53,51885.0,0
CustomerId_2698,46,1,500.0,1
CustomerId_2700,5,7,66200.0,0
CustomerId_2701,1,21,112000.0,0
CustomerId_2703,42,1,500000.0,1
CustomerId_2704,6,24,152000.0,0
CustomerId_2705,60,1,160000.0,1
CustomerId_2706,7,155,181276.0,0
CustomerId_2707,79,4,4619.1,1
CustomerId_2708,22,4,2550.0,0
CustomerId_2709,75,14,8275.0,1
CustomerId_2710,2,174,779408.0,0
CustomerId_2712,24,1,500.0,0
CustomerId_2713,22,2,15000.0,0
CustomerId_2717,30,1,1000.0,0
CustomerId_2719,79,1,500.0,1
CustomerId_2720,55,6,41000.0,1
CustomerId_2722,46,4,43000.0,1
CustomerId_2723,81,4,5110.0,1
CustomerId_2724,38,1,20000.0,1
CustomerId_2727,13,4,7837.5,0
CustomerId_2728,1,586,1338517.4,0
CustomerId_2730,72,1,10000.0,1
CustomerId_2731,48,2,2000000.0,1
CustomerId_2732,38,1,1000.0,1
CustomerId_2733,12,9,62000.0,0
CustomerId_2734,54,4,32000.0,1
CustomerId_2735,2,17,12590.0,0
CustomerId_2736,32,8,70250.0,0
CustomerId_2737,1,14,102000.0,0
CustomerId_2738,5,22,67460.0,0
CustomerId_2739,2,61,398306.0,0
CustomerId_2740,47,4,6100.0,1
CustomerId_2741,51,1,1000.0,1
CustomerId_2742,81,1,1000.0,1
CustomerId_2743,24,83,197628.2,0
CustomerId_2745,54,23,96490.0,1
CustomerId_2746,6,16,52250.0,0
CustomerId_2747,69,14,136744.0,1
CustomerId_2749,4,19,57150.0,0
CustomerId_2750,2,31,67299.0,0
CustomerId_2751,39,2,29580.0,1
CustomerId_2753,68,58,531001.0,1
CustomerId_2754,82,1,500.0,1
CustomerId_2756,12,13,92000.0,0
CustomerId_2757,47,9,61000.0,1
CustomerId_2758,6,8,70000.0,0
CustomerId_2759,6,6,36000.0,0
CustomerId_2760,47,6,41000.0,1
CustomerId_2761,30,7,53000.0,0
CustomerId_2762,61,12,15825.0,1
CustomerId_2764,4,9,122000.0,0
CustomerId_2767,81,1,500.0,1
CustomerId_2769,56,3,8000.0,1
CustomerId_2771,29,1,1000.0,0
CustomerId_2772,5,67,78445.0,0
CustomerId_2773,2,27,52745.0,0
CustomerId_2774,16,229,703665.0,0
CustomerId_2775,22,21,166050.0,0
CustomerId_2776,52,15,271000.0,1
CustomerId_2777,33,6,42000.0,0
CustomerId_2778,12,5,32000.0,0
CustomerId_2782,6,47,224790.0,0
CustomerId_2783,55,10,17760.0,1
CustomerId_2785,47,6,41000.0,1
CustomerId_2786,40,6,9782.0,1
CustomerId_2787,29,33,27800.0,0
CustomerId_2788,40,1,20000.0,1
CustomerId_2790,58,4,3020.0,1
CustomerId_2791,31,1,2000.0,0
CustomerId_2793,1,89,237396.25,0
CustomerId_2794,20,5,32000.0,0
CustomerId_2796,71,1,1000.0,1
CustomerId_2797,18,24,275527.0,0
CustomerId_2798,4,46,36915.0,0
CustomerId_2799,83,2,1050.0,1
CustomerId_2800,12,9,62000.0,0
CustomerId_2801,47,5,31000.0,1
CustomerId_2802,4,49,113135.0,0
CustomerId_2803,25,9,8040.0,0
CustomerId_2804,16,1,10000.0,0
CustomerId_2806,68,4,2212.0,1
CustomerId_2807,66,29,186086.0,1
CustomerId_2808,2,12,13825.0,0
CustomerId_2809,6,71,140007.4,0
CustomerId_2810,57,5,330000.0,1
CustomerId_2811,69,1,4000.0,1
CustomerId_2812,16,2,25000.0,0
CustomerId_2815,7,64,42065.0,0
CustomerId_2816,2,225,252970.6,0
CustomerId_2817,8,1,10000.0,0
CustomerId_2818,8,94,200732.5,0
CustomerId_2820,6,15,420091.0,0
CustomerId_2822,17,15,177500.0,0
CustomerId_2824,47,6,41000.0,1
CustomerId_2825,14,4,11100.0,0
CustomerId_2826,46,1,14000.0,1
CustomerId_2827,10,1,10000.0,0
CustomerId_2828,1,18,137400.0,0
CustomerId_2829,60,7,32000.0,1
CustomerId_2831,61,11,46000.0,1
CustomerId_2832,62,2,85000.0,1
CustomerId_2833,44,2,10622.0,1
CustomerId_2834,67,1,1000.0,1
CustomerId_2835,6,9,862750.0,0
CustomerId_2836,5,19,107500.0,0
CustomerId_2838,22,47,42689.68,0
CustomerId_2839,19,4,5100.0,0
CustomerId_2840,65,1,2000.0,1
CustomerId_2841,20,1,500.0,0
CustomerId_2843,2,12,22610.0,0
CustomerId_2844,23,23,133770.0,0
CustomerId_2845,5,133,1036351.0,0
CustomerId_2846,3,146,272609.0,0
CustomerId_2847,43,4,51500.0,1
CustomerId_2849,6,12,241774.0,0
CustomerId_2850,44,8,18692.0,1
CustomerId_2851,61,1,800.0,1
CustomerId_2852,1,121,752312.0,0
CustomerId_2853,48,6,6300.0,1
CustomerId_2854,5,23,22275.0,0
CustomerId_2855,12,10,72000.0,0
CustomerId_2857,1,46,37590.0,0
CustomerId_2858,6,29,129800.0,0
CustomerId_2859,8,147,434651.28,0
CustomerId_2860,84,2,2000.0,1
CustomerId_2862,17,16,89022.0,0
CustomerId_2864,19,6,32000.0,0
CustomerId_2865,41,1,1000.0,1
CustomerId_2866,1,39,83620.0,0
CustomerId_2868,52,2,1015.0,1
CustomerId_2869,8,1,1000.0,0
CustomerId_2870,4,2,5100.0,0
CustomerId_2871,26,16,18630.0,0
CustomerId_2872,54,6,41000.0,1
CustomerId_2874,18,1,1000.0,0
CustomerId_2875,33,1,10000.0,0
CustomerId_2876,10,399,1731698.0,0
CustomerId_2877,34,17,3901000.0,0
CustomerId_2878,6,9,62000.0,0
CustomerId_2879,1,28,20240.0,0
CustomerId_2880,61,1,10000.0,1
CustomerId_2881,6,4,7050.0,0
CustomerId_2883,1,82,380050.4,0
CustomerId_2884,9,9,4201.75,0
CustomerId_2885,32,3,95500.0,0
CustomerId_2886,6,18,109000.0,0
CustomerId_2887,13,5,11200.0,0
CustomerId_2888,6,5,32000.0,0
CustomerId_2889,45,53,2429167.0,1
CustomerId_2890,19,5,32000.0,0
CustomerId_2892,1,1,5000.0,0
CustomerId_2893,25,3,53342.5,0
CustomerId_2894,38,14,391000.0,1
CustomerId_2895,3,27,79115.0,0
CustomerId_2896,45,2,32000.0,1
CustomerId_2898,59,2,1050.0,1
CustomerId_2900,83,1,2000.0,1
CustomerId_2901,61,2,160000.0,1
CustomerId_2902,16,16,64420.0,0
CustomerId_2904,19,6,39000.0,0
CustomerId_2906,75,1,1000.0,1
CustomerId_2907,27,20,56335.0,0
CustomerId_2908,65,29,63754.0,1
CustomerId_2909,38,1,500.0,1
CustomerId_2910,10,7,6295.0,0
CustomerId_2911,17,73,60272.0,0
CustomerId_2912,7,1,5000.0,0
CustomerId_2913,1,25,58050.0,0
CustomerId_2914,32,10,147892.0,0
CustomerId_2915,25,10,148812.0,0
CustomerId_2917,19,36,279444.0,0
CustomerId_2918,23,5,8260.0,0
CustomerId_2919,5,5,32000.0,0
CustomerId_2920,43,3,1510.0,1
CustomerId_2921,7,23,99800.0,0
CustomerId_2922,12,5,32000.0,0
CustomerId_2923,16,30,51540.0,0
CustomerId_2924,84,1,500.0,1
CustomerId_2925,85,1,5000.0,1
CustomerId_2926,7,25,50700.0,0
CustomerId_2927,83,1,5000.0,1
CustomerId_2928,76,1,10000.0,1
CustomerId_2930,5,5,32000.0,0
CustomerId_2931,43,4,2010.0,1
CustomerId_2932,1,30,54860.0,0
CustomerId_2933,61,15,1456000.0,1
CustomerId_2934,12,13,76700.0,0
CustomerId_2935,8,9,21700.0,0
CustomerId_2936,3,18,32870.0,0
CustomerId_2937,32,7,5100.0,0
CustomerId_2938,44,6,81200.0,1
